result #	query	article title	article url	article description	total nr of results indicated by Google	Extra settings	
608	discrimination site:savetheinternet.com	Net Neutrality 101 | Save the Internet	http://www.savetheinternet.com/net-neutrality-101	Those who don't make a deal and pay up will experience discrimination : Their  sites won't ...  Discrimination : The Internet was designed as an open medium. ...  	277		
609	discrimination site:savetheinternet.com	FCC Fine Print Could Undermine an Open Internet | Save the Internet	http://www.savetheinternet.com/blog/09/11/02/fcc-fine-print-could-undermine-open-internet	2 Nov 2009 ... "Non- discrimination has been a central concept in ... The definition of non- discrimination will therefore be central to the operation of the ...www.savetheinternet.com/.../fcc-fine-print-could-undermine-open-internet - Cached 	277		
610	discrimination site:savetheinternet.com	Frequently Asked Questions | Save the Internet	http://www.savetheinternet.com/frequently-asked-questions	Net Neutrality simply means no discrimination . Net Neutrality prevents Internet providers from blocking, speeding up or slowing down Web content based on ...  	277		
611	discrimination site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/blog/2006/06/19/telco-argument-implodes-during-dc-debate/	19 Jun 2006 ... âWhen we get to the point of discrimination , there's also this misnomer ... That's the discrimination . That's when the network operators ...  	277		
612	discrimination site:savetheinternet.com	filter and inspect - SaveTheInternet.com Archive	http://www.savetheinternet.com/blog/2008/02/05/att-filtering-plan-violates-bellsouth-merger/	5 Feb 2008 ... In such  instances, AT&T violates the fifth Net Neutrality condition because discrimination based on the copyrighted nature of a file amounts ...  	277		
613	discrimination site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/archive/2006/06/14/the-post-should-check-the-facts-before-offering-an-opinion/	The Post brushed aside concerns about network discrimination with statements ... Network discrimination alters the fundamentally open architecture of the ...  	277		
614	discrimination site:savetheinternet.com	Time for Net Neutrality  | Save the Internet	http://www.savetheinternet.com/blog/09/10/30/time-net-neutrality	30 Oct 2009 ... Since its earliest days, the Internet has been guided by the principles of non- discrimination and freedom. That means that all ones and ...www.savetheinternet.com/blog/09/10/30/time-net-neutrality - Cached 	277		
615	discrimination site:savetheinternet.com	Comcast's Internet 'Throttling' Exposes Tip of the Iceberg | Free ...	https://www.savetheinternet.com/node/40488	Stopping Discrimination Before It's the Norm. On Thursday, Sens. ... No matter how you slice it, this new trend of ISP discrimination should send a chill ...  	277		
616	discrimination site:savetheinternet.com	The Internet Must Not Become a Segregated Community | Save the ...	http://www.savetheinternet.com/blog/09/12/01/internet-must-not-become-segregated-community	1 Dec 2009 ... More choices for broadband service -- not permitting more discrimination -- are the key to bringing down costs. Scrapping Net Neutrality in ...  	277		
617	discrimination site:savetheinternet.com	Internet Freedom Preservation Act - SaveTheInternet.com Archive	http://www.savetheinternet.com/blog/2008/02/12/internet-bill-would-bar-discrimination-engage-the-public-on-better-policy/	12 Feb 2008 ... Barring Discrimination . The new bill makes it the policy of the US government  to actively protect the free-flowing Internet from gatekeepers ...  	277		
618	discrimination site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/archive/2006/06/25/net-leaders-telco-discrimination-is-bad-for-business/	Net Leaders: Discrimination Is Bad for Business ... This discrimination defies the Internet's stunning evolution toward an end-to-end system, where control ...  	277		
619	discrimination site:savetheinternet.com	Net Neutrality Is a Civil Rights Issue - SaveTheInternet.com Archive	http://www.savetheinternet.com/archive/2008/02/22/net-neutrality-is-a-civil-right-issue/	22 Feb 2008 ...  Discrimination and segregation prevented people of color from obtaining radio or TV licenses when these mediums were first created. ...  	277		
620	discrimination site:savetheinternet.com	Comcast's new terms of service - SaveTheInternet.com Archive	http://www.savetheinternet.com/blog/2008/02/06/comcast-new-terms-of-service-recipe-for-discrimination/	6 Feb 2008 ... Comcast could be right that content discrimination is industry-wide. If so, the FCC should begin with Comcast and then dig deeper â start ...  	277		
621	discrimination site:savetheinternet.com	Deep Packet Inspection:	https://www.savetheinternet.com/files/Deep_Packet_Inspection_The_End_of_the_Internet_As_We_Know_It.pdf	File Format: PDF/Adobe Acrobat - View as HTML  by WEK IT - Related articles - All 9 versions  Jump to ZillionTV: The Future of Discrimination? â: Beyond the prioritization system employed by Cox, the future of discrimination on the Internet can be ...  	277		
622	discrimination site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/archive/2008/05/	Today, the New York Times weighs  in again on the Net Neutrality debate, calling on Congress to pass legislation that would prohibit content discrimination . ...  	277		
623	discrimination site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/blog/2006/07/24/more-senators-respond-to-the-grassroots-drumbeat/	24 Jul 2006 ... Wyden closed his speech on Friday saying he was dismayed that phone and cable companies wanted to bring discrimination back to the Internet. ...  	277		
624	discrimination site:savetheinternet.com	Internet Freedom in the House | Save the Internet	http://www.savetheinternet.com/blog/09/07/31/internet-freedom-house	31 Jul 2009 ... Due to its pervasive discrimination between Legal and illegal content. ... Internet remains open and free from discrimination by writing Net ...  	277		
625	discrimination site:savetheinternet.com	Why Consumers Demand Internet Freedom	https://www.savetheinternet.com/files/nn_fact_v_fiction_final.pdf	File Format: PDF/Adobe Acrobat - Quick View  FACT 2: Network discrimination through a âtiered Internetâ will severely curtail ..... Fiction: Network discrimination will benefit consumers with ...  	277		
626	discrimination site:savetheinternet.com	Testimony of Timothy P. Karr, Campaign Director, Free Press Before ...	https://www.savetheinternet.com/files/tim_karr_nys-testimony.pdf	File Format: PDF/Adobe Acrobat - Quick View  the Internet free of discrimination by network owners. .... Net Neutrality means no discrimination . As a rule it prevents Internet ...  	277		
627	discrimination site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/archive/2006/07/	According to Wyden: âThe people of this country â and the  hundreds and hundreds of organizations that want to keep the Internet discrimination free â are no ...  	277		
628	discrimination site:savetheinternet.com	Join the Fight for Internet Freedom | Free Press	https://www.savetheinternet.com/savetheinternet	Net Neutrality means no discrimination . It prevents Internet Service Providers from speeding up or slowing down Web content based on its source, ...  	277		
629	discrimination site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/archive/2007/04/	âSixteen months ago, when I began to fight to keep the Internet free of discrimination for consumers and businesses, it was a pretty lonely battle,â Sen . ...www.savetheinternet.com/archive/2007/04/ - Cached 	277		
630	discrimination site:savetheinternet.com	Deep Packet Inspection  Puts Open Internet at Risk | Free Press	https://www.savetheinternet.com/node/49008	19 Mar 2009 ... At this critical crossroads, policies are urgently needed to protect Internet users and innovators from discrimination ." ...  	277		
631	discrimination site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/archive/2006/09/	Berners-Lee echoes SavetheInternet.com's position against discrimination on the Web. We don't think that it's wrong for the network operators to be able to ...  	277		
632	discrimination site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/blog/2006/12/29/in-defense-of-the-att-merger-agreement/	29 Dec 2006 ... Building a cable television network is an exercise in discrimination ; you cannot become, say, channel 60, without getting permission. ...  	277		
633	discrimination site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/archive/2006/06/page/2/	There's a pervasive myth that there has been no Internet content discrimination by the large phone and cable companies. âThat is simply untrue, ...  	277		
634	discrimination site:savetheinternet.com	Net Neutrality Advocates Hit Back at Comcast - SaveTheInternet.com ...	http://www.savetheinternet.com/blog/2007/11/01/net-neutrality-advocates-hit-back-at-comcast/	1 Nov 2007 ... In the âmost drastic example yet of data discrimination ,â  the Associated Press exposed that Comcast was actively interfering with its users' ...  	277		
635	discrimination site:biggovernment.com/2010/01/06/the-left-continues-to-break-more-cracks-in-net-neutrality-front	n/a	n/a	n/a	n/a		
636	discrimination site:reclaimthemedia.org/broadband/cable/new_study_suggests_net_neutral0701	n/a	n/a	n/a	n/a		
637	discrimination site:broadcastingcable.com/article/442481-Minority_Women_s_Organizations_Call_on_FCC_to_Ponder_Net_Neutrality_Rules.php	Minority, Women's Organizations Call on FCC to Ponder Net ...	http://www.broadcastingcable.com/article/442481-Minority_Women_s_Organizations_Call_on_FCC_to_Ponder_Net_Neutrality_Rules.php	5 Jan 2010 ... They also ask whether there is a tension between the concept of neutrality and affirmative actions to prevent discrimination or remedy past ...  	1		
638	discrimination site:macsimumnews.com/index.php/archive/net_neutrality_expected_be_debated_at_ces_2010	n/a	n/a	n/a	n/a		
639	discrimination site:netneutrality.michaelgeist.ca	Network Neutrality, Broadband Discrimination | Neutrality	http://netneutrality.michaelgeist.ca/network-neutrality-broadband-discrimination	Network Neutrality, Broadband Discrimination . Tuesday March 3rd, 2009. Type: Journal Article. Publishers. Publisher 1: Journal of Telecommunications and ...  	27		
640	discrimination site:netneutrality.michaelgeist.ca	CRTC Network Management Hearings, Day Two: Open Internet Coalition ...	http://netneutrality.michaelgeist.ca/crtc-network-management-hearings-day-two-open-internet-coalition-zipca-cisp-roks-mezei	After noting that they believed discrimination between applications constituted discrimination under s. 27, they went on to explain their three-part âtestâ ...  	27		
641	discrimination site:netneutrality.michaelgeist.ca	CRTC Network Management Hearing, Day Six: Union des Consommateurs ...	http://netneutrality.michaelgeist.ca/crtc-network-management-hearing-day-six-union-des-consommateurs-rogers-videotron-shaw	14 Jul 2009 ... Thus, discrimination as a result of traffic management will have the .... Molnar : The OIC felt that discrimination against an application is ...netneutrality.michaelgeist.ca/crtc-network-management-hearing-day-six-union-des-consommateurs-rogers-videotron-shaw - Cached 	27		
